  OBSID       RA_rm                DEC_rm                 Z                     LAMBDA_CHISQ         MEM_MATCH_ID
  0407030101   5.711714988301222    0.1363499943431171     0.5468363             22.398516            141041        
  0747440136   27.57198997285359    -0.3047376418128729    0.5660696             24.152838            141642        
  0206180201   201.18382844116783   65.93752502354809      0.49435568            20.095015            145358        
  0560192001   11.387630540193243   -1.7225644277962089    0.5486888000000001    22.26122             145759        
  0161560131   347.3677904490528    -6.954052822544068     0.5205616             26.929243            146928        
  0200431101   27.581263911296407   -7.4219342309609       0.54141736            31.261656            147083        
  0406541301   165.66511701906512   -1.2263827450121336    0.511709              21.544237            149511        
  0094530401    121.33272200880108   24.70201052946733      0.52277124            35.83815             150064        
  0763460201   119.59730092183571   15.291591246134008     0.44071826            20.217054            152149        
  0553560801   146.96227790130786   47.43321516195865      0.49754372            23.832483            153433        
  0147670301   130.29353419236566   13.048667042762848     0.52954775            23.985032999999998   154837        
  0304070201   156.95258039625867   24.15615640395393      0.5154742             21.315413            155247        
  0747190833   32.17678028475998    -6.811208022356441     0.5360129             22.337495999999998   155379        
  0109080301   200.9850010780977    65.5652361842309       0.4996224             24.168093            155519        
  0556210201   1.4864758799605795   -8.68272706246394      0.54117167            26.654653999999997   155548        
  0204400301   219.2899197222316    63.36970157220812      0.5326069             26.349553999999998   156966        
  0124712401   195.50178504213454   28.1266941045314       0.5174031             22.398516            157941        
  0503600201   116.75576420806952   31.17915663844329      0.5669873000000001    25.38849             158110        
  0302580701   326.5187702571729    4.183038993323917      0.5445770000000001    27.417402000000003   159883        
  0602340701   183.060728085106     67.05926580358026      0.5307788             22.093416            160395        
  0141570101   188.917454548222     12.720892851142045     0.48296094            22.764635000000002   161400        
  0112850101   148.76750007999954   17.553206087099163     0.48808354            20.339094            161558        
  0067340601    241.87398400052518   7.989588841403313      0.5497333000000001    24.564722            161988        
  0106060301   187.66549503982128   13.255521770191422     0.50105286            22.56632             162392        
  0042341301    354.61504558594413   0.3501322776649463     0.5225012             30.941301            163757        
  0601780401   174.1802308450336    21.68772291819696      0.53598994            28.988665            163978        
  0106060901   187.86734815779369   15.436781400496994     0.56751984            32.131187            164630        
  0103660101   213.26141672344883   43.88012524214814      0.43986446            20.644194            164812        
  0694580101   334.67565712412426   12.019271641649365     0.5472387             21.040823            165721        
  0747190631   31.096191826232857   -6.250096401033511     0.5223454000000001    22.62734             166433        
  0553790701   120.39548851251806   39.29131031480657      0.5157944             24.503702            166650        
  0108860101   185.64253076177857   10.662319240732538     0.56750935            25.922415            168699        
  0747390137   17.836479418829025   -0.39196054934583335   0.5441627             20.659449            173407        
  0112370601   34.16824776883       -5.001733742929137     0.49661416            20.308584            175473        
  0761950201   254.00024150243618   38.51862415762986      0.5198795999999999    22.5053              175883        
  0655800501   181.80904220616551   43.19559013935274      0.54086584            22.368006            176017        
  0653680601   243.2680302778214    52.60784371067031      0.56981707            27.020773            176968        
  0143150601   138.37931322262142   53.151069331620924     0.52217615            24.396917000000002   178772        
  0404968501   33.85290133634072    -3.5656646370520093    0.52988225            22.26122             179885        
  0414980101   187.26867482903683   10.49690145267092      0.4978059             21.681532            181973        
  0080540101    21.269823674533942   33.19770677980099      0.52760917            24.763037            183623        
  0556212901   161.1411401260936    59.52216101424861      0.54324794            21.971376            184182        
  0502690601   178.41020176714417   23.18213909835444      0.4833522             20.827253            185130        
  0204791101   150.0542242770926    5.171341899380533      0.50313425            22.612085            186319        
  0504620301   157.585127792505     38.04157691481103      0.5395329000000001    23.359579999999998   187858        
  0763460301   247.4295835911623    38.3134884514937       0.50129384            27.173323            188206        
  0827010801   173.0488243006641    14.524021070801375     0.5454241999999999    21.620511999999998   189013        
  0047540601    176.28978748287673   47.468841328617756     0.53472614            23.420599            189362        
  0553910701   35.370600753064615   -5.836836954583004     0.5808844             25.205431            191635        
  0741600101   17.59378642490816    27.99357920895273      0.5198674             23.649424            191657        
  0300140101   217.5699091348697    42.64351724875021      0.5839231             28.607290000000003   196751        
  0502060201   129.99282487335267   38.70325704077024      0.52765334            22.596829999999997   196885        
  0674810101   37.2077736371734     -9.178094549515622     0.5368104             26.27328             198295        
  0306370601   152.97634544309682   46.48614282970786      0.5362511             23.969778            199198        
  0503350201   153.04213336539772   29.700916982609982     0.56210524            25.281706            199385        
  0673002331   353.33669281665505   -0.1556984941129251    0.476463              20.674704000000002   199413        
  0655343853   34.15764718537759    -9.590708091357564     0.5429604             29.919218            199426        
  0124712101   194.34163752758653   28.326801392943214     0.55103844            21.895101999999998   201864        
  0153030101   10.45807162438848    25.40336229537898      0.5107429             26.288534000000002   202389        
  0693010601   332.826627657224     -3.9900313367062283    0.43300492            20.888273            202473        
  0111290201   149.25683038632167   41.45562022587579      0.44812313            20.766233            202590        
  0033540901    247.79752354671712   37.68041787635428      0.5516107             21.467962            203531        
  0302160401   190.16152181172242   -2.1202522250967792    0.48551872            22.26122             203563        
  0111281701   205.77503801652546   -0.4601133486910681    0.5633889             26.288534000000002   205743        
  0721900101   125.64980720442736   3.804417000781165      0.56723243            25.678335            208675        
  0403160301   25.039886323985694   -9.218617665963801     0.47460636            22.215456            210426        
  0802860201   173.25480824050788   0.7203063472550836     0.5465576999999999    21.330667000000002   212404        
  0560192001   11.499913501077655   -1.5903887946505395    0.5257757             22.078160999999998   216567        
  0556211401   162.46786490227794   59.33448404109744      0.5849958000000001    21.025568            217745        
  0724441001   338.1402233143493    -7.959993319429978     0.5362665             25.083391            218370        
  0500760101   168.10496195890352   13.525560282915874     0.5573861             24.991861            219855        
  0744100601   347.4264464486241    7.558451195389846      0.527965              24.915585999999998   220360        
  0553911401   33.791640418349125   -4.53013718770336      0.512314              20.689958999999998   223108        
  0143650101   233.0002056611136    24.35091865471353      0.5810665             24.854567000000003   223724        
  0673850601   234.93941288252628   34.585419544982024     0.5270691             24.198603            225279        
  0402830101   186.7956587396204    31.20524720585656      0.5211799             23.710442999999998   226275        
  0677610134   32.50376082551106    -4.141716125323959     0.5610944999999999    27.753012            226841        
  0304160201   17.802737641246722   33.241251783417525     0.515994              22.062905999999998   229235        
  0148560501   157.67452566509866   5.570338120117634      0.5172838             22.215456            230655        
  0106060301   187.74311855043285   13.22670764277118      0.5553405             20.476389            234036        
  0094800201    175.06509791409147   66.028724307366        0.50035506            23.527384            234489        
  0402750601   7.520254681592632    26.35123032554776      0.58029276            26.547869            236227        
  0673002333   353.20097469692024   -0.5132655963558372    0.46881855            20.125525            236392        
  0112552001   154.36377388384776   21.800916447280827     0.5198214             21.879847            238424        
  0655381501   356.95404166944166   15.741678342912314     0.5437164000000001    24.000288            239482        
  0301651001   356.02839362278917   9.939953407989467      0.56657004            24.946096            246489        
  0302581801   133.78992447753592   37.964483523356265     0.53581786            20.125525            247486        
  0745320101   349.0998024074189    1.6466559806507823     0.5565948000000001    21.162863            247563        
  0693430401   163.29537228620492   10.473204570653037     0.5716446999999999    20.598429            250260        
  0302581801   134.2606848305346    37.979839187360895     0.56371087            21.879847            254110        
  0747430146   25.421590349382612   0.16569541910257207    0.5500067             22.703615            257835        
  0804370301   225.13436601475476   2.067380467339604      0.5209879             21.559492000000002   261240        
  0677690138   30.90959990053041    -7.214521665535731     0.52694255            21.544237            270095        
  0763910301   31.023904890341807   -9.469787431147749     0.5334228             20.857763000000002   278206        
  0741032901   239.4310766356773    33.017749150769184     0.5524965000000001    22.230711            282331        
  0301450401   13.886943262549494   25.43176293637515      0.57442033            22.596829999999997   285494        
  0745320101   348.79485779639367   1.6803781388807657     0.55690557            22.5053              287160        
  0650381701   131.30970700301194   29.76771807677305      0.53545403            21.345922            289164        
  0700180201   24.22669335886188    -8.593228002618165     0.52003044            21.284903            290689        
  0693662501   137.6835275945454    17.876806925675574     0.5231983             20.07976             295787        
  0550540101   187.3292514078494    13.801137976883707     0.5110166             20.01874             300113        
  0106060901   187.87013979454983   15.523691724066296     0.5400749             20.217054            302269        
  0312191101   136.07289009843498   55.6809647178435       0.56738895            20.873018            315601        
  0721130101   354.9478415640148    -5.590614549053946     0.50126386            20.766233            330179        
  0762870501   214.00228177127983   -0.4423867967249776    0.5758444             22.38326             334452        
  0106060201   187.6233125681353    13.171919961203015     0.55416274            20.186544            335161        
  0827020101   330.24898983919684   20.824340843927747     0.5203793             30.788752000000002   372918        
  0742500101   157.53928915301532   23.125557050255843     0.5440216             20.979803            377658        
  0762500901   214.46008824814686   51.7636715794682       0.55606985            25.739355            398752        
  0693661001   215.19747759586997   40.042809392831224     0.57945496            21.910357            429203        
  0744930301   10.237555492315664   -9.263241554495336     0.52798617            26.24277             446432        
  0670900501   252.6878751577658    27.145797360588087     0.4928795999999999    23.557894            452876        
  0103260601   126.5877431399605    26.63769552211765      0.55332494            21.422197            594878        
